"#Table SX. Raw data reporting development time (time to eclosion in h) of the different fly treatments. 
Vial = the vial flies were counted in; 
Time = time to eclosion (h); 
event = 0 (did not eclose) or 1 (eclosed); 
treatment = whether the flies weree fed diets inoculated with L. brevis (Lb), A. tropicalis (At), or untreated (No_add); 
cage = triplicate cages (a,b, or c) per treatment; 
bacteria = the bacteria the F2 test flies were reared with (bf=bacteria-free, At = Atropicalis, Lb=L. brevis); 
exp = separate day the experiment was set up (A,B,or C); 
acetoCFU = # of Acetobacter CFU per fly collected from the F2 test flies; 
lactoCFU = # of Lactobacillus CFU per fly collected from the F2 test flies; 
contam = if flies bore more than 400 Acetobactor or 400 Lactobacillus cfus per fly, they were deemed contaiminated and were not included in the analysis;
density = number of pupae counted in each vial. 
Source data are from /Users/jmc257/Dropbox/Working Trade-offs/EE Experiment/eclosion_table_trial2_JMC3.csv; ~/Dropbox/Working Trade-offs/EE Experiment/CFU Data/Copy of test_contam_D7 (old added) A-Z NEW 1-20-18 CFU\'s sheets 1-12_JMC.xlsx; and Users/jmc257/Dropbox/Working Trade-offs/EE Experiment/EE Code.csv. ",,,,,,,,,,
vial,time,event,treatment,cage,bacteria,exp,acetoCFU,lactoCFU,contam,density
cx11,15.69791667,0,No_add,E17,bf,C,0,140,noC,86
cx11,15.69791667,0,No_add,E17,bf,C,0,140,noC,86
ct8,7.074305556,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.074305556,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.074305556,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.074305556,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.074305556,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.074305556,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.20625,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.20625,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,7.815972222,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.075694444,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.251388889,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.251388889,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.251388889,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.860416667,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.860416667,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.860416667,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.860416667,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.860416667,1,No_add,E17,At,C,2560,0,noC,120
ct8,8.860416667,1,No_add,E17,At,C,2560,0,noC,120
ct8,9.025,1,No_add,E17,At,C,2560,0,noC,120
ct8,9.025,1,No_add,E17,At,C,2560,0,noC,120
ct8,10.11805556,1,No_add,E17,At,C,2560,0,noC,120
ct8,10.11805556,1,No_add,E17,At,C,2560,0,noC,120
ct8,10.32708333,1,No_add,E17,At,C,2560,0,noC,120
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.074305556,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.20625,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,7.815972222,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.075694444,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.860416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.860416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.860416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.860416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,8.860416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,9.025,1,No_add,E17,At,C,7040,0,noC,178
ct7,9.30416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,9.30416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,9.30416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,9.30416667,1,No_add,E17,At,C,7040,0,noC,178
ct7,9.81111111,1,No_add,E17,At,C,7040,0,noC,178
ct7,9.81111111,1,No_add,E17,At,C,7040,0,noC,178
ct7,9.81111111,1,No_add,E17,At,C,7040,0,noC,178
ct7,10.79930556,1,No_add,E17,At,C,7040,0,noC,178
ct7,11.97083333,1,No_add,E17,At,C,7040,0,noC,178
ct15,8.602777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,8.602777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,8.778472222,1,No_add,E17,At,C,9920,0,noC,52
ct15,8.778472222,1,No_add,E17,At,C,9920,0,noC,52
ct15,8.778472222,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.42777778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.55277778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.55277778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.55277778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.55277778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.55277778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.55277778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.55277778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.55277778,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.80069444,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.80069444,1,No_add,E17,At,C,9920,0,noC,52
ct15,9.80069444,1,No_add,E17,At,C,9920,0,noC,52
ct15,10.40833333,1,No_add,E17,At,C,9920,0,noC,52
ct15,10.40833333,1,No_add,E17,At,C,9920,0,noC,52
ct15,10.63888889,1,No_add,E17,At,C,9920,0,noC,52
ct15,10.63888889,1,No_add,E17,At,C,9920,0,noC,52
ct15,10.63888889,1,No_add,E17,At,C,9920,0,noC,52
ct15,11.43125,1,No_add,E17,At,C,9920,0,noC,52
ct15,11.65208333,1,No_add,E17,At,C,9920,0,noC,52
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.42777778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.55277778,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.80069444,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.80069444,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.80069444,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.80069444,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.80069444,1,No_add,E17,At,C,15520,0,noC,80
ct14,9.80069444,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.40833333,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.40833333,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.40833333,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.40833333,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.40833333,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.40833333,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.40833333,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.63888889,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.74652778,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.74652778,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.74652778,1,No_add,E17,At,C,15520,0,noC,80
ct14,10.74652778,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.43125,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.43125,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.43125,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.43125,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.43125,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.43125,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.43125,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.43125,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.76041667,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.76041667,1,No_add,E17,At,C,15520,0,noC,80
ct14,11.76041667,1,No_add,E17,At,C,15520,0,noC,80
ct14,12.34861111,1,No_add,E17,At,C,15520,0,noC,80
ct14,12.7375,1,No_add,E17,At,C,15520,0,noC,80
ct14,12.7375,1,No_add,E17,At,C,15520,0,noC,80
ct14,13.34375,1,No_add,E17,At,C,15520,0,noC,80
ct13,8.602777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,8.602777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,8.602777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,8.778472222,1,No_add,E17,At,C,9600,0,noC,58
ct13,8.778472222,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.42777778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.55277778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.55277778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.55277778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.55277778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.55277778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.55277778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.55277778,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.80069444,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.80069444,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.80069444,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.80069444,1,No_add,E17,At,C,9600,0,noC,58
ct13,9.80069444,1,No_add,E17,At,C,9600,0,noC,58
ct13,10.40833333,1,No_add,E17,At,C,9600,0,noC,58
ct13,10.40833333,1,No_add,E17,At,C,9600,0,noC,58
ct13,10.40833333,1,No_add,E17,At,C,9600,0,noC,58
ct13,10.63888889,1,No_add,E17,At,C,9600,0,noC,58
ct12,8.602777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,8.602777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,8.602777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,8.778472222,1,No_add,E17,At,C,5120,0,noC,58
ct12,8.778472222,1,No_add,E17,At,C,5120,0,noC,58
ct12,8.778472222,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.42777778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.55277778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.55277778,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.80069444,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.80069444,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.80069444,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.80069444,1,No_add,E17,At,C,5120,0,noC,58
ct12,9.80069444,1,No_add,E17,At,C,5120,0,noC,58
ct12,10.40833333,1,No_add,E17,At,C,5120,0,noC,58
ct12,10.40833333,1,No_add,E17,At,C,5120,0,noC,58
ct12,10.40833333,1,No_add,E17,At,C,5120,0,noC,58
ct12,10.40833333,1,No_add,E17,At,C,5120,0,noC,58
ct12,10.40833333,1,No_add,E17,At,C,5120,0,noC,58
ct12,11.43125,1,No_add,E17,At,C,5120,0,noC,58
ct12,11.65208333,1,No_add,E17,At,C,5120,0,noC,58
ct12,12.34861111,1,No_add,E17,At,C,5120,0,noC,58
ct11,8.602777778,1,No_add,E17,At,C,4800,160,noC,70
ct11,8.778472222,1,No_add,E17,At,C,4800,160,noC,70
ct11,8.778472222,1,No_add,E17,At,C,4800,160,noC,70
ct11,8.778472222,1,No_add,E17,At,C,4800,160,noC,70
ct11,9.42777778,1,No_add,E17,At,C,4800,160,noC,70
ct11,9.42777778,1,No_add,E17,At,C,4800,160,noC,70
ct11,9.42777778,1,No_add,E17,At,C,4800,160,noC,70
